Epoch;Accuracy;Learning rate
1;0.7669064748201438;0.01
2;0.7803357314148681;0.01
3;0.6928057553956835;0.01
4;0.7904076738609113;0.01
5;0.8115107913669065;0.01
6;0.802158273381295;0.01
7;0.7894484412470024;0.01
8;0.8043165467625899;0.01
9;0.7985611510791367;0.01
